Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
+2.227978e-03 +7.486412e-01 +1.107686e+03 +4.311556e+02     Pix 23 12
+2.202232e-03 +8.636565e-01 +1.049674e+03 +4.652044e+02     Pix 23 13
+1.973439e-03 +6.961081e-01 +1.140046e+03 +3.742411e+02     Pix 23 14
+2.289546e-03 +8.714256e-01 +1.043363e+03 +4.757743e+02     Pix 23 15
+2.302689e-03 +8.737992e-01 +1.028980e+03 +4.780970e+02     Pix 23 16
+2.058240e-03 +7.838337e-01 +1.076789e+03 +4.234906e+02     Pix 23 17
+2.098181e-03 +7.470319e-01 +1.113360e+03 +4.155324e+02     Pix 23 18
+1.925013e-03 +7.131057e-01 +1.132058e+03 +3.874397e+02     Pix 23 19
+2.028933e-03 +6.588342e-01 +1.143003e+03 +3.705317e+02     Pix 23 20
+2.149541e-03 +8.213043e-01 +1.059664e+03 +4.589234e+02     Pix 23 21
+1.835453e-03 +6.454095e-01 +1.175000e+03 +3.572169e+02     Pix 23 22
+1.866737e-03 +6.385137e-01 +1.168691e+03 +3.456752e+02     Pix 23 23
+2.040583e-03 +7.019221e-01 +1.134290e+03 +3.981641e+02     Pix 23 24
+1.851618e-03 +7.051173e-01 +1.125250e+03 +4.081462e+02     Pix 23 25
+2.082245e-03 +8.102901e-01 +1.056916e+03 +4.485235e+02     Pix 23 26
+2.027732e-03 +7.968798e-01 +1.079849e+03 +4.470290e+02     Pix 23 27
+1.998435e-03 +7.369039e-01 +1.108631e+03 +4.141053e+02     Pix 23 28
+2.107590e-03 +7.741720e-01 +1.078762e+03 +4.208439e+02     Pix 23 29
+2.090301e-03 +8.085111e-01 +1.079767e+03 +4.414541e+02     Pix 23 30
+1.943987e-03 +6.777986e-01 +1.147255e+03 +3.697984e+02     Pix 23 31
+2.080445e-03 +8.096961e-01 +1.060114e+03 +4.372096e+02     Pix 23 32
+1.899479e-03 +6.584504e-01 +1.167936e+03 +3.653104e+02     Pix 23 33
+2.577280e-03 +9.463529e-01 +1.002941e+03 +4.983585e+02     Pix 23 34
+1.874899e-03 +6.824391e-01 +1.139944e+03 +3.691502e+02     Pix 23 35
+2.066988e-03 +8.060016e-01 +1.074048e+03 +4.346693e+02     Pix 23 36
+2.121473e-03 +7.806039e-01 +1.084658e+03 +4.193894e+02     Pix 23 37
+2.305923e-03 +7.430561e-01 +1.103451e+03 +3.928487e+02     Pix 23 38
+2.101139e-03 +8.044407e-01 +1.067506e+03 +4.490371e+02     Pix 23 39
+1.929227e-03 +7.267588e-01 +1.114238e+03 +3.941127e+02     Pix 23 40
+2.065600e-03 +7.028697e-01 +1.134417e+03 +3.641048e+02     Pix 23 41
+1.967979e-03 +7.601552e-01 +1.101867e+03 +4.198698e+02     Pix 23 42
+2.171969e-03 +8.194170e-01 +1.062503e+03 +4.335420e+02     Pix 23 43
+1.959963e-03 +7.561782e-01 +1.088242e+03 +4.158470e+02     Pix 23 44
+2.032100e-03 +7.217941e-01 +1.107770e+03 +4.056597e+02     Pix 23 45
+2.110232e-03 +8.134326e-01 +1.064327e+03 +4.289230e+02     Pix 23 46
+1.922590e-03 +6.941518e-01 +1.136734e+03 +3.555130e+02     Pix 23 47
+2.121168e-03 +7.851607e-01 +1.077950e+03 +4.344238e+02     Pix 23 48
+2.243304e-03 +8.265681e-01 +1.056479e+03 +4.392718e+02     Pix 23 49
+1.961560e-03 +7.221458e-01 +1.122768e+03 +3.700015e+02     Pix 23 50
+2.114534e-03 +7.986002e-01 +1.081224e+03 +4.203520e+02     Pix 23 51
+1.750706e-03 +6.389663e-01 +1.191337e+03 +3.246689e+02     Pix 23 52
+1.941069e-03 +6.494310e-01 +1.159918e+03 +3.219228e+02     Pix 23 53
+1.980986e-03 +7.784920e-01 +1.090621e+03 +4.202084e+02     Pix 23 54
+2.051709e-03 +8.163585e-01 +1.076964e+03 +4.077365e+02     Pix 23 55
+1.810367e-03 +6.055625e-01 +1.203892e+03 +2.961818e+02     Pix 23 56
+2.135805e-03 +8.033899e-01 +1.061747e+03 +4.509112e+02     Pix 23 57
+2.087554e-03 +7.910970e-01 +1.075851e+03 +4.122784e+02     Pix 23 58
+2.025326e-03 +7.706865e-01 +1.083621e+03 +4.026101e+02     Pix 23 59
+2.421858e-03 +8.833199e-01 +1.044772e+03 +4.513182e+02     Pix 23 60
+1.840525e-03 +7.136819e-01 +1.133355e+03 +3.709182e+02     Pix 23 61
+1.882414e-03 +7.478733e-01 +1.097562e+03 +3.874920e+02     Pix 23 62
+1.641006e-03 +5.864214e-01 +1.246456e+03 +2.845223e+02     Pix 23 63
+2.150097e-03 +8.027879e-01 +1.067041e+03 +4.266185e+02     Pix 23 64
+2.011221e-03 +7.621099e-01 +1.089382e+03 +3.906962e+02     Pix 23 65
+1.895969e-03 +7.081052e-01 +1.141396e+03 +3.675034e+02     Pix 23 66
+1.961757e-03 +8.241692e-01 +1.069470e+03 +4.263553e+02     Pix 23 67
+1.891078e-03 +7.520275e-01 +1.095207e+03 +3.969253e+02     Pix 23 68
+1.959586e-03 +7.557625e-01 +1.109686e+03 +4.023719e+02     Pix 23 69
+1.842778e-03 +7.558791e-01 +1.112779e+03 +3.876127e+02     Pix 23 70
+2.130469e-03 +7.496912e-01 +1.109179e+03 +3.704090e+02     Pix 23 71
+1.726464e-03 +7.117904e-01 +1.147663e+03 +3.764727e+02     Pix 23 72
+1.911586e-03 +7.928876e-01 +1.085305e+03 +4.156667e+02     Pix 23 73
+1.745988e-03 +6.636191e-01 +1.165705e+03 +3.357311e+02     Pix 23 74
+1.885712e-03 +7.536777e-01 +1.112329e+03 +4.005670e+02     Pix 23 75
+1.868526e-03 +7.624643e-01 +1.105086e+03 +4.038806e+02     Pix 23 76
+1.748272e-03 +6.939075e-01 +1.146604e+03 +3.672329e+02     Pix 23 77
+1.712997e-03 +6.710410e-01 +1.190038e+03 +3.399880e+02     Pix 23 78
+1.489286e-03 +6.490108e-01 +1.196070e+03 +3.590980e+02     Pix 23 79
+2.090168e-03 +7.486589e-01 +1.090502e+03 +4.293757e+02     Pix 24  0
+2.072449e-03 +7.423724e-01 +1.090325e+03 +4.227399e+02     Pix 24  1
+2.067371e-03 +7.096843e-01 +1.110196e+03 +3.760522e+02     Pix 24  2
+1.898093e-03 +6.869905e-01 +1.125872e+03 +4.040697e+02     Pix 24  3
+2.079004e-03 +7.497037e-01 +1.094724e+03 +4.133642e+02     Pix 24  4
+2.129282e-03 +7.597760e-01 +1.088532e+03 +3.972619e+02     Pix 24  5
+2.086854e-03 +7.416691e-01 +1.100008e+03 +4.170860e+02     Pix 24  6
+2.031198e-03 +6.841095e-01 +1.119405e+03 +3.924816e+02     Pix 24  7
+2.091347e-03 +7.697093e-01 +1.075099e+03 +4.215849e+02     Pix 24  8
+2.076041e-03 +7.758747e-01 +1.064911e+03 +4.472737e+02     Pix 24  9
+2.047780e-03 +7.258132e-01 +1.111673e+03 +3.851802e+02     Pix 24 10
+2.092172e-03 +7.062105e-01 +1.104833e+03 +3.822631e+02     Pix 24 11
+1.924421e-03 +6.303892e-01 +1.171839e+03 +3.457614e+02     Pix 24 12
+2.005715e-03 +6.702491e-01 +1.132275e+03 +3.672109e+02     Pix 24 13
+2.101069e-03 +7.429542e-01 +1.088432e+03 +3.946186e+02     Pix 24 14
+2.162255e-03 +7.537844e-01 +1.078004e+03 +4.234817e+02     Pix 24 15
+2.051746e-03 +7.065998e-01 +1.115225e+03 +3.781224e+02     Pix 24 16
+2.018182e-03 +7.230429e-01 +1.087225e+03 +3.881792e+02     Pix 24 17
+1.980105e-03 +7.431481e-01 +1.096693e+03 +4.148823e+02     Pix 24 18
+2.117223e-03 +6.991190e-01 +1.110062e+03 +3.852452e+02     Pix 24 19
+1.916612e-03 +7.019722e-01 +1.118062e+03 +3.568140e+02     Pix 24 20
+2.063658e-03 +6.966167e-01 +1.127779e+03 +3.723724e+02     Pix 24 21
+2.053060e-03 +7.155933e-01 +1.101337e+03 +3.798326e+02     Pix 24 22
+1.965682e-03 +7.611418e-01 +1.068359e+03 +4.109781e+02     Pix 24 23
+1.963025e-03 +6.813181e-01 +1.138064e+03 +3.670839e+02     Pix 24 24
+1.902101e-03 +6.588474e-01 +1.150632e+03 +3.387642e+02     Pix 24 25
+1.944228e-03 +7.039417e-01 +1.103231e+03 +3.752152e+02     Pix 24 26
+2.128419e-03 +7.067470e-01 +1.127516e+03 +3.686653e+02     Pix 24 27
+1.994621e-03 +6.571332e-01 +1.148105e+03 +3.368619e+02     Pix 24 28
+1.938099e-03 +6.425529e-01 +1.137969e+03 +3.459795e+02     Pix 24 29
+2.003237e-03 +6.785065e-01 +1.121159e+03 +3.826474e+02     Pix 24 30
+1.974300e-03 +7.436765e-01 +1.091308e+03 +4.006586e+02     Pix 24 31
+1.904882e-03 +6.617693e-01 +1.137392e+03 +3.473481e+02     Pix 24 32
+1.909043e-03 +6.831474e-01 +1.138159e+03 +3.588865e+02     Pix 24 33
+1.856065e-03 +6.560242e-01 +1.150368e+03 +3.320951e+02     Pix 24 34
+1.926105e-03 +6.560802e-01 +1.139095e+03 +3.297978e+02     Pix 24 35
+2.014981e-03 +6.688587e-01 +1.124717e+03 +3.685189e+02     Pix 24 36
+2.112298e-03 +8.035855e-01 +1.060722e+03 +4.114535e+02     Pix 24 37
+1.785136e-03 +6.464242e-01 +1.153100e+03 +3.264233e+02     Pix 24 38
+2.088265e-03 +7.936163e-01 +1.065811e+03 +4.214280e+02     Pix 24 39
+2.145247e-03 +7.661352e-01 +1.071323e+03 +4.039455e+02     Pix 24 40
+1.901401e-03 +6.772886e-01 +1.124912e+03 +3.459881e+02     Pix 24 41
+1.995859e-03 +7.552685e-01 +1.068114e+03 +4.265706e+02     Pix 24 42
+1.919706e-03 +6.236353e-01 +1.172548e+03 +3.131448e+02     Pix 24 43
+1.961090e-03 +7.409087e-01 +1.078687e+03 +3.909588e+02     Pix 24 44
+1.952506e-03 +6.100427e-01 +1.166894e+03 +3.214918e+02     Pix 24 45
+2.109606e-03 +6.548623e-01 +1.136426e+03 +3.300343e+02     Pix 24 46
+1.906612e-03 +7.212689e-01 +1.089319e+03 +3.744038e+02     Pix 24 47
+2.086670e-03 +7.399711e-01 +1.099807e+03 +3.800565e+02     Pix 24 48
+1.892938e-03 +7.061277e-01 +1.111917e+03 +3.618111e+02     Pix 24 49
+1.901616e-03 +6.914418e-01 +1.106570e+03 +3.634887e+02     Pix 24 50
+1.984008e-03 +6.677758e-01 +1.146130e+03 +3.414427e+02     Pix 24 51
+2.071096e-03 +7.788063e-01 +1.071876e+03 +3.918374e+02     Pix 24 52
+1.773161e-03 +5.966359e-01 +1.186781e+03 +2.847305e+02     Pix 24 53
+1.894602e-03 +6.967622e-01 +1.119320e+03 +3.745288e+02     Pix 24 54
+1.696466e-03 +6.334188e-01 +1.178188e+03 +3.050557e+02     Pix 24 55
+1.957022e-03 +6.932537e-01 +1.106933e+03 +3.524505e+02     Pix 24 56
+1.850320e-03 +7.123009e-01 +1.122356e+03 +3.690386e+02     Pix 24 57
+1.983031e-03 +7.472193e-01 +1.073167e+03 +4.014160e+02     Pix 24 58
+1.862670e-03 +7.183141e-01 +1.101130e+03 +3.548285e+02     Pix 24 59
+1.714768e-03 +6.233504e-01 +1.189727e+03 +3.174979e+02     Pix 24 60
+1.823377e-03 +6.608186e-01 +1.130623e+03 +3.584744e+02     Pix 24 61
+1.712905e-03 +5.997460e-01 +1.190191e+03 +2.854612e+02     Pix 24 62
+1.893843e-03 +6.571930e-01 +1.147208e+03 +3.438905e+02     Pix 24 63
+1.862271e-03 +6.781851e-01 +1.126595e+03 +3.498410e+02     Pix 24 64
+1.942126e-03 +7.439102e-01 +1.084682e+03 +3.772481e+02     Pix 24 65
+1.638329e-03 +5.909476e-01 +1.209892e+03 +3.098472e+02     Pix 24 66
+1.738988e-03 +6.245360e-01 +1.159837e+03 +3.435879e+02     Pix 24 67
+2.080331e-03 +7.742351e-01 +1.067768e+03 +3.917846e+02     Pix 24 68
+1.695124e-03 +6.439643e-01 +1.165358e+03 +3.359113e+02     Pix 24 69
+1.764305e-03 +6.517840e-01 +1.146416e+03 +3.376719e+02     Pix 24 70
+1.709715e-03 +6.421073e-01 +1.162613e+03 +3.074614e+02     Pix 24 71
+1.813507e-03 +7.442247e-01 +1.105168e+03 +3.782627e+02     Pix 24 72
+1.759555e-03 +6.349036e-01 +1.155780e+03 +3.305572e+02     Pix 24 73
+1.805809e-03 +6.587890e-01 +1.144668e+03 +3.277768e+02     Pix 24 74
+1.771408e-03 +6.378782e-01 +1.168179e+03 +3.362078e+02     Pix 24 75
+1.800833e-03 +6.757005e-01 +1.133024e+03 +3.542648e+02     Pix 24 76
+1.751449e-03 +6.732129e-01 +1.127414e+03 +3.522014e+02     Pix 24 77
+1.973518e-03 +7.385772e-01 +1.088256e+03 +4.095491e+02     Pix 24 78
+1.696306e-03 +6.784340e-01 +1.140567e+03 +3.576280e+02     Pix 24 79
+2.227917e-03 +7.523007e-01 +1.087124e+03 +4.315181e+02     Pix 25  0
+2.197346e-03 +7.893169e-01 +1.065388e+03 +4.369706e+02     Pix 25  1
+1.998572e-03 +6.714597e-01 +1.121975e+03 +3.838564e+02     Pix 25  2
+2.192457e-03 +7.594104e-01 +1.082523e+03 +4.390267e+02     Pix 25  3
+2.065782e-03 +7.071348e-01 +1.120723e+03 +3.887741e+02     Pix 25  4
+1.925760e-03 +7.308083e-01 +1.103437e+03 +4.101757e+02     Pix 25  5
+2.160354e-03 +7.795985e-01 +1.060974e+03 +4.709875e+02     Pix 25  6
+1.920524e-03 +6.445637e-01 +1.140416e+03 +3.875133e+02     Pix 25  7
+2.121810e-03 +7.500355e-01 +1.085558e+03 +4.170919e+02     Pix 25  8
+2.119675e-03 +6.863440e-01 +1.117109e+03 +4.025592e+02     Pix 25  9
+2.086353e-03 +7.236649e-01 +1.099050e+03 +4.061411e+02     Pix 25 10
+2.155096e-03 +7.300512e-01 +1.093844e+03 +3.901982e+02     Pix 25 11
+2.058035e-03 +7.020533e-01 +1.127189e+03 +3.896874e+02     Pix 25 12
+1.955071e-03 +7.086472e-01 +1.116893e+03 +3.942145e+02     Pix 25 13
+1.961289e-03 +7.050463e-01 +1.110468e+03 +3.845498e+02     Pix 25 14
+2.067335e-03 +7.087107e-01 +1.110271e+03 +4.008488e+02     Pix 25 15
+1.973141e-03 +6.855533e-01 +1.122500e+03 +3.775077e+02     Pix 25 16
+2.018651e-03 +7.319301e-01 +1.070532e+03 +4.215538e+02     Pix 25 17
+1.999629e-03 +7.443588e-01 +1.094874e+03 +4.187732e+02     Pix 25 18
+2.303654e-03 +8.300082e-01 +1.038756e+03 +4.479950e+02     Pix 25 19
+1.832733e-03 +6.564026e-01 +1.151247e+03 +3.413892e+02     Pix 25 20
+1.979512e-03 +7.398913e-01 +1.102705e+03 +4.087547e+02     Pix 25 21
+2.096252e-03 +7.089760e-01 +1.103653e+03 +3.961364e+02     Pix 25 22
+2.098070e-03 +7.085614e-01 +1.105255e+03 +3.796512e+02     Pix 25 23
+2.009750e-03 +6.794091e-01 +1.143601e+03 +3.673551e+02     Pix 25 24
+1.850168e-03 +6.750536e-01 +1.144028e+03 +3.567808e+02     Pix 25 25
+1.970761e-03 +6.419967e-01 +1.146935e+03 +3.401618e+02     Pix 25 26
+1.927950e-03 +6.788584e-01 +1.139719e+03 +3.709588e+02     Pix 25 27
+1.849121e-03 +6.382071e-01 +1.145068e+03 +3.624199e+02     Pix 25 28
+2.118599e-03 +7.725490e-01 +1.060922e+03 +4.173228e+02     Pix 25 29
+2.070396e-03 +7.973475e-01 +1.063060e+03 +4.472197e+02     Pix 25 30
+2.193882e-03 +8.351092e-01 +1.047266e+03 +4.419226e+02     Pix 25 31
+1.872347e-03 +6.658028e-01 +1.134560e+03 +3.561714e+02     Pix 25 32
+2.095577e-03 +7.235150e-01 +1.103362e+03 +3.992141e+02     Pix 25 33
+1.849587e-03 +6.453168e-01 +1.161141e+03 +3.366139e+02     Pix 25 34
+2.123088e-03 +8.097916e-01 +1.046782e+03 +4.190439e+02     Pix 25 35
+2.385088e-03 +8.079190e-01 +1.070811e+03 +4.305347e+02     Pix 25 36
+2.112854e-03 +7.911788e-01 +1.066754e+03 +4.199732e+02     Pix 25 37
+1.984265e-03 +7.294035e-01 +1.096346e+03 +3.805045e+02     Pix 25 38
+2.195739e-03 +8.026900e-01 +1.058503e+03 +4.393114e+02     Pix 25 39
+2.088179e-03 +7.591092e-01 +1.066169e+03 +4.178837e+02     Pix 25 40
+2.032736e-03 +7.469519e-01 +1.075503e+03 +4.062734e+02     Pix 25 41
+2.065674e-03 +7.460779e-01 +1.094440e+03 +4.076341e+02     Pix 25 42
+1.819892e-03 +6.398161e-01 +1.155193e+03 +3.517462e+02     Pix 25 43
+1.936752e-03 +6.539577e-01 +1.151430e+03 +3.269767e+02     Pix 25 44
+2.153264e-03 +8.310757e-01 +1.047696e+03 +4.367148e+02     Pix 25 45
+2.010612e-03 +7.699742e-01 +1.079873e+03 +3.976895e+02     Pix 25 46
+1.896230e-03 +7.178234e-01 +1.108390e+03 +3.616287e+02     Pix 25 47
+2.004533e-03 +7.560087e-01 +1.083905e+03 +4.118868e+02     Pix 25 48
+1.906010e-03 +6.368762e-01 +1.166490e+03 +3.192805e+02     Pix 25 49
+1.790796e-03 +6.300591e-01 +1.173406e+03 +3.005935e+02     Pix 25 50
+1.969602e-03 +7.680391e-01 +1.078916e+03 +4.088293e+02     Pix 25 51
+2.241945e-03 +8.028476e-01 +1.052869e+03 +4.166288e+02     Pix 25 52
+1.797630e-03 +6.886060e-01 +1.134017e+03 +3.412265e+02     Pix 25 53
+2.005136e-03 +6.956660e-01 +1.133695e+03 +3.553593e+02     Pix 25 54
+2.017844e-03 +7.713585e-01 +1.082614e+03 +3.924951e+02     Pix 25 55
+1.951961e-03 +7.322491e-01 +1.098881e+03 +3.674007e+02     Pix 25 56
+2.080862e-03 +6.958156e-01 +1.135852e+03 +3.469999e+02     Pix 25 57
+1.763591e-03 +6.816458e-01 +1.139374e+03 +3.525137e+02     Pix 25 58
+2.029102e-03 +7.594086e-01 +1.092831e+03 +3.568496e+02     Pix 25 59
+1.817690e-03 +7.154612e-01 +1.124283e+03 +3.621830e+02     Pix 25 60
+1.998986e-03 +7.735241e-01 +1.082591e+03 +3.904757e+02     Pix 25 61
+2.109269e-03 +7.528051e-01 +1.075386e+03 +3.889501e+02     Pix 25 62
+1.967456e-03 +7.257336e-01 +1.089253e+03 +4.137816e+02     Pix 25 63
+1.932550e-03 +7.757809e-01 +1.084340e+03 +3.927569e+02     Pix 25 64
+1.943700e-03 +7.473441e-01 +1.096792e+03 +3.716645e+02     Pix 25 65
+2.132270e-03 +7.679740e-01 +1.078151e+03 +4.148834e+02     Pix 25 66
+1.883771e-03 +7.283763e-01 +1.104802e+03 +3.846168e+02     Pix 25 67
+1.939686e-03 +7.506524e-01 +1.085650e+03 +3.792928e+02     Pix 25 68
+1.872856e-03 +6.625158e-01 +1.156039e+03 +3.421512e+02     Pix 25 69
+1.612404e-03 +5.997061e-01 +1.191716e+03 +3.177243e+02     Pix 25 70
+1.723867e-03 +5.688092e-01 +1.215443e+03 +2.721226e+02     Pix 25 71
+1.766180e-03 +7.187960e-01 +1.117491e+03 +3.913586e+02     Pix 25 72
+1.781709e-03 +6.164166e-01 +1.188594e+03 +3.098460e+02     Pix 25 73
+1.839143e-03 +7.398087e-01 +1.102607e+03 +3.701631e+02     Pix 25 74
+1.737197e-03 +6.779915e-01 +1.151096e+03 +3.638363e+02     Pix 25 75
+1.886113e-03 +6.968594e-01 +1.126938e+03 +3.636111e+02     Pix 25 76
+1.603201e-03 +5.553888e-01 +1.248838e+03 +2.575974e+02     Pix 25 77
+1.800081e-03 +6.972866e-01 +1.143920e+03 +3.625812e+02     Pix 25 78
+1.769064e-03 +6.847750e-01 +1.153145e+03 +3.523483e+02     Pix 25 79
+2.005087e-03 +6.945207e-01 +1.112852e+03 +3.938128e+02     Pix 26  0
+2.153833e-03 +8.289527e-01 +1.054446e+03 +4.211062e+02     Pix 26  1
+2.087323e-03 +7.133142e-01 +1.103377e+03 +3.733700e+02     Pix 26  2
+1.978377e-03 +6.943688e-01 +1.121565e+03 +3.794019e+02     Pix 26  3
+1.920137e-03 +6.264167e-01 +1.168865e+03 +3.195971e+02     Pix 26  4
+2.035373e-03 +6.837505e-01 +1.126409e+03 +3.435239e+02     Pix 26  5
+2.446664e-03 +8.624223e-01 +1.024220e+03 +4.682387e+02     Pix 26  6
+1.931938e-03 +6.952415e-01 +1.135312e+03 +3.450541e+02     Pix 26  7
+2.088257e-03 +7.270091e-01 +1.101657e+03 +3.715608e+02     Pix 26  8
+1.966851e-03 +7.004130e-01 +1.131905e+03 +3.540642e+02     Pix 26  9
+2.154097e-03 +7.352209e-01 +1.102003e+03 +3.684116e+02     Pix 26 10
+2.109891e-03 +8.164570e-01 +1.051736e+03 +4.083306e+02     Pix 26 11
+2.015832e-03 +7.390645e-01 +1.111476e+03 +3.707271e+02     Pix 26 12
+2.179703e-03 +7.097035e-01 +1.107533e+03 +3.701771e+02     Pix 26 13
+2.053373e-03 +7.060849e-01 +1.108498e+03 +3.523390e+02     Pix 26 14
+2.200695e-03 +8.184271e-01 +1.046630e+03 +4.293787e+02     Pix 26 15
+2.442009e-03 +8.732346e-01 +1.014845e+03 +4.443893e+02     Pix 26 16
+2.018144e-03 +7.172858e-01 +1.113291e+03 +3.324864e+02     Pix 26 17
+1.938630e-03 +6.749326e-01 +1.144441e+03 +3.439475e+02     Pix 26 18
+1.796271e-03 +6.218014e-01 +1.177940e+03 +3.095755e+02     Pix 26 19
+2.082151e-03 +8.009929e-01 +1.065471e+03 +3.803390e+02     Pix 26 20
+2.087925e-03 +7.881110e-01 +1.065518e+03 +4.100709e+02     Pix 26 21
+1.812441e-03 +6.713351e-01 +1.154801e+03 +3.163069e+02     Pix 26 22
+2.416008e-03 +8.863539e-01 +1.011120e+03 +4.232355e+02     Pix 26 23
+1.988725e-03 +6.995873e-01 +1.118015e+03 +3.632653e+02     Pix 26 24
+1.946870e-03 +6.470812e-01 +1.148156e+03 +3.253350e+02     Pix 26 25
+2.012706e-03 +7.670528e-01 +1.076439e+03 +3.685377e+02     Pix 26 26
+2.124947e-03 +7.677995e-01 +1.081572e+03 +3.865653e+02     Pix 26 27
+2.254231e-03 +8.573310e-01 +1.030272e+03 +4.192254e+02     Pix 26 28
+2.104641e-03 +7.066524e-01 +1.118460e+03 +3.262592e+02     Pix 26 29
+1.863100e-03 +5.783793e-01 +1.198376e+03 +2.896198e+02     Pix 26 30
+1.869527e-03 +6.277160e-01 +1.178951e+03 +2.906736e+02     Pix 26 31
+1.887629e-03 +6.394618e-01 +1.167066e+03 +2.858271e+02     Pix 26 32
+2.062711e-03 +7.798321e-01 +1.071858e+03 +3.985094e+02     Pix 26 33
+1.840177e-03 +6.569311e-01 +1.165250e+03 +2.960813e+02     Pix 26 34
+2.130087e-03 +7.963164e-01 +1.058552e+03 +3.729384e+02     Pix 26 35
+1.862728e-03 +6.377050e-01 +1.179460e+03 +2.927731e+02     Pix 26 36
+1.956155e-03 +6.744929e-01 +1.116151e+03 +3.413678e+02     Pix 26 37
+1.885170e-03 +6.907700e-01 +1.119183e+03 +3.302048e+02     Pix 26 38
+2.093695e-03 +7.395968e-01 +1.084273e+03 +3.847817e+02     Pix 26 39
+1.884459e-03 +7.186694e-01 +1.110378e+03 +3.484559e+02     Pix 26 40
+2.025022e-03 +7.312995e-01 +1.091962e+03 +3.492775e+02     Pix 26 41
+1.917416e-03 +7.318371e-01 +1.111039e+03 +3.587202e+02     Pix 26 42
+2.104444e-03 +7.619093e-01 +1.068857e+03 +3.900608e+02     Pix 26 43
+1.901005e-03 +6.569570e-01 +1.149590e+03 +3.038304e+02     Pix 26 44
+2.434330e-03 +8.718710e-01 +1.028974e+03 +4.274050e+02     Pix 26 45
+2.015570e-03 +6.840453e-01 +1.123654e+03 +3.216424e+02     Pix 26 46
+1.923456e-03 +7.264727e-01 +1.095235e+03 +3.409460e+02     Pix 26 47
+2.097987e-03 +7.506902e-01 +1.069734e+03 +4.029771e+02     Pix 26 48
+2.443083e-03 +8.789563e-01 +1.022302e+03 +4.152893e+02     Pix 26 49
+2.136702e-03 +7.854876e-01 +1.052019e+03 +3.764653e+02     Pix 26 50
+2.157161e-03 +7.636895e-01 +1.082084e+03 +3.659659e+02     Pix 26 51
+2.147719e-03 +6.626670e-01 +1.141204e+03 +2.994532e+02     Pix 26 52
+1.859320e-03 +7.257783e-01 +1.102690e+03 +3.329153e+02     Pix 26 53
+1.899319e-03 +7.225481e-01 +1.103264e+03 +3.537819e+02     Pix 26 54
+1.960792e-03 +5.899972e-01 +1.199393e+03 +2.519466e+02     Pix 26 55
+2.122116e-03 +8.087969e-01 +1.052404e+03 +3.713072e+02     Pix 26 56
+1.881792e-03 +7.039298e-01 +1.120013e+03 +3.481312e+02     Pix 26 57
+1.919865e-03 +7.276602e-01 +1.091388e+03 +3.541817e+02     Pix 26 58
+2.008815e-03 +7.353539e-01 +1.075320e+03 +3.561102e+02     Pix 26 59
+1.888233e-03 +6.954158e-01 +1.123190e+03 +3.456117e+02     Pix 26 60
+1.813271e-03 +6.659279e-01 +1.138005e+03 +3.227385e+02     Pix 26 61
+1.832867e-03 +7.265890e-01 +1.104847e+03 +3.321744e+02     Pix 26 62
+1.843733e-03 +6.940761e-01 +1.120118e+03 +3.500506e+02     Pix 26 63
+1.929234e-03 +7.314463e-01 +1.094137e+03 +3.516915e+02     Pix 26 64
+1.671836e-03 +5.624180e-01 +1.216035e+03 +2.395160e+02     Pix 26 65
+2.080364e-03 +7.488551e-01 +1.083984e+03 +3.798735e+02     Pix 26 66
+1.792117e-03 +6.936963e-01 +1.125743e+03 +3.383209e+02     Pix 26 67
+2.023833e-03 +7.975148e-01 +1.070070e+03 +3.580008e+02     Pix 26 68
+1.667148e-03 +6.168809e-01 +1.190482e+03 +2.928663e+02     Pix 26 69
+1.761459e-03 +6.983950e-01 +1.123749e+03 +3.350338e+02     Pix 26 70
+2.300616e-03 +8.781396e-01 +1.019721e+03 +4.061683e+02     Pix 26 71
+1.833305e-03 +7.053535e-01 +1.129257e+03 +3.341062e+02     Pix 26 72
+1.896466e-03 +6.945677e-01 +1.118690e+03 +3.299298e+02     Pix 26 73
+1.844986e-03 +7.122394e-01 +1.111793e+03 +3.256429e+02     Pix 26 74
+2.119478e-03 +7.973149e-01 +1.056801e+03 +4.045750e+02     Pix 26 75
+1.826878e-03 +7.203273e-01 +1.104954e+03 +3.547922e+02     Pix 26 76
+1.910394e-03 +7.356542e-01 +1.081769e+03 +3.649704e+02     Pix 26 77
+1.847604e-03 +7.218803e-01 +1.109138e+03 +3.691520e+02     Pix 26 78
+1.752056e-03 +7.116483e-01 +1.130060e+03 +3.425345e+02     Pix 26 79
+2.221790e-03 +7.783853e-01 +1.092411e+03 +3.966941e+02     Pix 27  0
+1.940472e-03 +6.956190e-01 +1.126303e+03 +3.607213e+02     Pix 27  1
+2.215005e-03 +7.847607e-01 +1.074304e+03 +3.938997e+02     Pix 27  2
+2.332056e-03 +8.818932e-01 +1.032354e+03 +4.521467e+02     Pix 27  3
+2.199451e-03 +8.329144e-01 +1.036731e+03 +4.437568e+02     Pix 27  4
+1.980614e-03 +6.807233e-01 +1.133287e+03 +3.480884e+02     Pix 27  5
+2.328015e-03 +8.725519e-01 +1.014678e+03 +4.837865e+02     Pix 27  6
+2.199763e-03 +7.695460e-01 +1.083285e+03 +3.994150e+02     Pix 27  7
+2.172757e-03 +7.154606e-01 +1.093331e+03 +3.881398e+02     Pix 27  8
