Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
+4.706029e-03 +1.124505e+00 +5.879071e+02 +9.553799e+01     Pix 38  4
+4.768442e-03 +1.168710e+00 +5.755463e+02 +1.034889e+02     Pix 38  5
+4.543586e-03 +1.163428e+00 +5.926494e+02 +9.508675e+01     Pix 38  6
+4.637006e-03 +1.153712e+00 +5.825204e+02 +1.010924e+02     Pix 38  7
+4.735748e-03 +1.129673e+00 +5.805565e+02 +9.958487e+01     Pix 38  8
+4.590615e-03 +1.158796e+00 +5.826533e+02 +9.702622e+01     Pix 38  9
+4.565672e-03 +1.139305e+00 +5.965213e+02 +7.988162e+01     Pix 38 10
+4.615510e-03 +1.077466e+00 +5.874328e+02 +8.612485e+01     Pix 38 11
+4.535873e-03 +1.108756e+00 +5.942330e+02 +8.695476e+01     Pix 38 12
+4.611325e-03 +1.150112e+00 +5.891062e+02 +8.779360e+01     Pix 38 13
+4.721423e-03 +1.140976e+00 +5.807053e+02 +9.368284e+01     Pix 38 14
+4.622007e-03 +1.093824e+00 +5.909250e+02 +8.551537e+01     Pix 38 15
+4.643659e-03 +1.135196e+00 +5.835149e+02 +9.191917e+01     Pix 38 16
+4.622406e-03 +1.124490e+00 +5.867859e+02 +8.640385e+01     Pix 38 17
+4.830804e-03 +1.167527e+00 +5.757829e+02 +1.032978e+02     Pix 38 18
+4.682456e-03 +1.168749e+00 +5.829859e+02 +9.183156e+01     Pix 38 19
+4.653809e-03 +1.112775e+00 +5.842473e+02 +9.061821e+01     Pix 38 20
+4.500553e-03 +1.099031e+00 +5.956872e+02 +8.560871e+01     Pix 38 21
+4.682962e-03 +1.167689e+00 +5.898703e+02 +8.249619e+01     Pix 38 22
+4.688324e-03 +1.148283e+00 +5.840504e+02 +8.841011e+01     Pix 38 23
+4.603276e-03 +1.135093e+00 +5.924038e+02 +8.716267e+01     Pix 38 24
+4.693415e-03 +1.139763e+00 +5.845091e+02 +9.216855e+01     Pix 38 25
+4.702420e-03 +1.140145e+00 +5.856122e+02 +8.742474e+01     Pix 38 26
+4.603431e-03 +1.133645e+00 +5.898209e+02 +8.662372e+01     Pix 38 27
+4.544005e-03 +1.113493e+00 +5.906450e+02 +8.552028e+01     Pix 38 28
+4.477178e-03 +1.112025e+00 +6.040751e+02 +6.928299e+01     Pix 38 29
+4.690933e-03 +1.143638e+00 +5.812291e+02 +1.000593e+02     Pix 38 30
+4.424372e-03 +1.105871e+00 +5.984772e+02 +7.783806e+01     Pix 38 31
+4.302401e-03 +1.162115e+00 +6.048850e+02 +6.522409e+01     Pix 38 32
+4.612617e-03 +1.122685e+00 +5.925176e+02 +8.259287e+01     Pix 38 33
+4.551025e-03 +1.130211e+00 +5.945859e+02 +7.561502e+01     Pix 38 34
+4.496796e-03 +1.088325e+00 +5.968298e+02 +7.412057e+01     Pix 38 35
+4.435838e-03 +1.101115e+00 +6.030154e+02 +7.210562e+01     Pix 38 36
+4.420047e-03 +1.143570e+00 +6.026600e+02 +6.868159e+01     Pix 38 37
+4.500605e-03 +1.144961e+00 +5.928593e+02 +7.644693e+01     Pix 38 38
+4.467873e-03 +1.108194e+00 +5.990902e+02 +7.716055e+01     Pix 38 39
+4.507980e-03 +1.136313e+00 +6.056723e+02 +6.860215e+01     Pix 38 40
+4.561947e-03 +1.072546e+00 +5.837857e+02 +8.742905e+01     Pix 38 41
+4.575793e-03 +1.114460e+00 +5.932442e+02 +8.450292e+01     Pix 38 42
+4.445604e-03 +1.105869e+00 +6.051827e+02 +6.840535e+01     Pix 38 43
+4.411303e-03 +1.116270e+00 +5.975662e+02 +7.407590e+01     Pix 38 44
+4.636684e-03 +1.122650e+00 +5.909208e+02 +8.009742e+01     Pix 38 45
+4.487524e-03 +1.119460e+00 +5.888708e+02 +8.244789e+01     Pix 38 46
+4.520327e-03 +1.144020e+00 +5.957981e+02 +7.109594e+01     Pix 38 47
+4.403323e-03 +1.130860e+00 +5.977245e+02 +7.744354e+01     Pix 38 48
+4.527696e-03 +1.070687e+00 +5.971679e+02 +7.678690e+01     Pix 38 49
+4.386964e-03 +1.095709e+00 +6.042144e+02 +6.447573e+01     Pix 38 50
+4.479403e-03 +1.149370e+00 +5.981346e+02 +6.963327e+01     Pix 38 51
+4.404321e-03 +1.121532e+00 +5.996895e+02 +6.933705e+01     Pix 38 52
+4.391239e-03 +1.066564e+00 +5.986099e+02 +7.063007e+01     Pix 38 53
+4.411038e-03 +1.114880e+00 +6.031870e+02 +6.986058e+01     Pix 38 54
+4.434801e-03 +1.126251e+00 +5.992569e+02 +7.191556e+01     Pix 38 55
+4.491013e-03 +1.118964e+00 +5.933520e+02 +7.391368e+01     Pix 38 56
+4.378572e-03 +1.130097e+00 +6.043778e+02 +6.704417e+01     Pix 38 57
+4.360664e-03 +1.107387e+00 +6.057550e+02 +6.470831e+01     Pix 38 58
+4.252430e-03 +1.090916e+00 +5.953030e+02 +7.608444e+01     Pix 38 59
+4.410364e-03 +1.127254e+00 +6.057428e+02 +6.874392e+01     Pix 38 60
+4.250320e-03 +1.134794e+00 +6.045912e+02 +6.532943e+01     Pix 38 61
+4.233785e-03 +1.090674e+00 +6.104357e+02 +6.286181e+01     Pix 38 62
+4.270895e-03 +1.116222e+00 +6.112087e+02 +6.017217e+01     Pix 38 63
+4.394922e-03 +1.118748e+00 +5.998039e+02 +7.124901e+01     Pix 38 64
+4.221747e-03 +1.101434e+00 +6.052701e+02 +6.235705e+01     Pix 38 65
+4.289203e-03 +1.125549e+00 +6.095170e+02 +6.332490e+01     Pix 38 66
+4.294204e-03 +1.132605e+00 +6.072613e+02 +6.403856e+01     Pix 38 67
+4.311446e-03 +1.096829e+00 +5.953209e+02 +7.571133e+01     Pix 38 68
+4.269696e-03 +1.104934e+00 +6.120996e+02 +6.086735e+01     Pix 38 69
+4.307853e-03 +1.139369e+00 +5.999532e+02 +6.768552e+01     Pix 38 70
+4.343895e-03 +1.107339e+00 +6.033865e+02 +6.454921e+01     Pix 38 71
+4.144508e-03 +1.129603e+00 +6.110857e+02 +6.457760e+01     Pix 38 72
+4.313729e-03 +1.087770e+00 +6.076645e+02 +6.596861e+01     Pix 38 73
+4.229138e-03 +1.090163e+00 +6.077912e+02 +6.368290e+01     Pix 38 74
+4.221327e-03 +1.080860e+00 +6.104078e+02 +6.520955e+01     Pix 38 75
+4.272235e-03 +1.126700e+00 +5.992355e+02 +7.241308e+01     Pix 38 76
+4.289948e-03 +1.116040e+00 +5.997524e+02 +7.056912e+01     Pix 38 77
+4.129979e-03 +1.107227e+00 +6.110418e+02 +6.618464e+01     Pix 38 78
+3.714653e-03 +1.122518e+00 +6.039013e+02 +7.254949e+01     Pix 38 79
+4.368507e-03 +1.137930e+00 +6.038526e+02 +9.020428e+01     Pix 39  0
+4.598780e-03 +1.185231e+00 +5.952875e+02 +9.001381e+01     Pix 39  1
+4.699154e-03 +1.176192e+00 +5.866368e+02 +9.145461e+01     Pix 39  2
+4.740434e-03 +1.190071e+00 +5.899375e+02 +9.376681e+01     Pix 39  3
+4.636661e-03 +1.226091e+00 +5.865245e+02 +9.296384e+01     Pix 39  4
+4.750478e-03 +1.146183e+00 +5.876143e+02 +9.503171e+01     Pix 39  5
+4.704891e-03 +1.161070e+00 +5.956817e+02 +9.026003e+01     Pix 39  6
+4.740870e-03 +1.183062e+00 +5.823615e+02 +1.015860e+02     Pix 39  7
+4.665368e-03 +1.188796e+00 +5.876229e+02 +9.375512e+01     Pix 39  8
+4.719806e-03 +1.145909e+00 +5.915966e+02 +8.774860e+01     Pix 39  9
+4.895375e-03 +1.186941e+00 +5.797966e+02 +9.285355e+01     Pix 39 10
+4.742809e-03 +1.149836e+00 +5.806684e+02 +9.315782e+01     Pix 39 11
+4.612384e-03 +1.157536e+00 +5.946429e+02 +8.510872e+01     Pix 39 12
+4.750577e-03 +1.175753e+00 +5.778415e+02 +1.007177e+02     Pix 39 13
+4.813020e-03 +1.172352e+00 +5.911935e+02 +8.614614e+01     Pix 39 14
+4.739740e-03 +1.136545e+00 +5.834247e+02 +9.227452e+01     Pix 39 15
+4.730067e-03 +1.135104e+00 +5.858884e+02 +8.934681e+01     Pix 39 16
+4.722673e-03 +1.183900e+00 +5.825922e+02 +9.080456e+01     Pix 39 17
+4.769631e-03 +1.198708e+00 +5.801837e+02 +9.743455e+01     Pix 39 18
+4.760257e-03 +1.180558e+00 +5.791258e+02 +9.775706e+01     Pix 39 19
+4.694407e-03 +1.158956e+00 +5.808688e+02 +9.519685e+01     Pix 39 20
+4.580951e-03 +1.152014e+00 +5.963155e+02 +8.107817e+01     Pix 39 21
+4.673627e-03 +1.157849e+00 +5.895930e+02 +8.577775e+01     Pix 39 22
+4.582614e-03 +1.180118e+00 +5.943513e+02 +7.928692e+01     Pix 39 23
+4.669065e-03 +1.140951e+00 +5.921875e+02 +8.727463e+01     Pix 39 24
+4.689000e-03 +1.200507e+00 +5.861178e+02 +8.999361e+01     Pix 39 25
+4.680453e-03 +1.157068e+00 +5.913142e+02 +8.480596e+01     Pix 39 26
+4.661540e-03 +1.187715e+00 +5.887506e+02 +8.454015e+01     Pix 39 27
+4.726726e-03 +1.174516e+00 +5.846178e+02 +9.080983e+01     Pix 39 28
+4.818476e-03 +1.159271e+00 +5.812909e+02 +9.355330e+01     Pix 39 29
+4.651522e-03 +1.131111e+00 +5.954619e+02 +8.638397e+01     Pix 39 30
+4.592581e-03 +1.125507e+00 +5.940327e+02 +8.552338e+01     Pix 39 31
+4.511302e-03 +1.173060e+00 +5.943759e+02 +8.032933e+01     Pix 39 32
+4.740254e-03 +1.199309e+00 +5.857997e+02 +8.648909e+01     Pix 39 33
+4.644633e-03 +1.139532e+00 +5.894936e+02 +8.592936e+01     Pix 39 34
+4.591372e-03 +1.142446e+00 +5.896315e+02 +8.333521e+01     Pix 39 35
+4.607676e-03 +1.143513e+00 +5.961138e+02 +8.201462e+01     Pix 39 36
+4.489044e-03 +1.158427e+00 +5.931244e+02 +8.306235e+01     Pix 39 37
+4.514537e-03 +1.168307e+00 +5.981084e+02 +7.592643e+01     Pix 39 38
+4.540884e-03 +1.143457e+00 +5.924037e+02 +8.340039e+01     Pix 39 39
+4.601941e-03 +1.177581e+00 +5.960761e+02 +8.019404e+01     Pix 39 40
+4.588055e-03 +1.152037e+00 +5.918954e+02 +8.249141e+01     Pix 39 41
+4.652567e-03 +1.174420e+00 +5.907527e+02 +8.843404e+01     Pix 39 42
+4.562800e-03 +1.208851e+00 +5.932431e+02 +8.154180e+01     Pix 39 43
+4.607909e-03 +1.197488e+00 +5.919947e+02 +8.310297e+01     Pix 39 44
+4.526522e-03 +1.137848e+00 +5.985966e+02 +7.186080e+01     Pix 39 45
+4.525150e-03 +1.160835e+00 +5.922683e+02 +7.960260e+01     Pix 39 46
+4.607436e-03 +1.157130e+00 +5.892886e+02 +7.993329e+01     Pix 39 47
+4.526162e-03 +1.160451e+00 +6.040002e+02 +7.095501e+01     Pix 39 48
+4.465879e-03 +1.161301e+00 +6.037330e+02 +6.831000e+01     Pix 39 49
+4.605250e-03 +1.145363e+00 +5.925284e+02 +8.129901e+01     Pix 39 50
+4.466841e-03 +1.169940e+00 +6.021483e+02 +6.803459e+01     Pix 39 51
+4.515123e-03 +1.159779e+00 +5.953633e+02 +7.336548e+01     Pix 39 52
+4.505341e-03 +1.132616e+00 +6.037859e+02 +6.469590e+01     Pix 39 53
+4.631597e-03 +1.168321e+00 +5.904790e+02 +8.214171e+01     Pix 39 54
+4.397628e-03 +1.168520e+00 +6.006099e+02 +7.106956e+01     Pix 39 55
+4.488207e-03 +1.174115e+00 +5.896723e+02 +8.107458e+01     Pix 39 56
+4.482928e-03 +1.130808e+00 +5.977265e+02 +7.536364e+01     Pix 39 57
+4.318304e-03 +1.136438e+00 +6.044254e+02 +6.758354e+01     Pix 39 58
+4.356332e-03 +1.130889e+00 +5.984330e+02 +7.227332e+01     Pix 39 59
+4.446198e-03 +1.170878e+00 +6.036882e+02 +7.027779e+01     Pix 39 60
+4.415860e-03 +1.168795e+00 +6.034817e+02 +6.830901e+01     Pix 39 61
+4.321428e-03 +1.135716e+00 +6.110977e+02 +6.127395e+01     Pix 39 62
+4.497525e-03 +1.190802e+00 +6.020320e+02 +6.941560e+01     Pix 39 63
+4.330161e-03 +1.144986e+00 +6.048456e+02 +6.491049e+01     Pix 39 64
+4.299179e-03 +1.145710e+00 +6.022191e+02 +6.839175e+01     Pix 39 65
+4.345782e-03 +1.142380e+00 +6.129545e+02 +5.979837e+01     Pix 39 66
+4.501974e-03 +1.173691e+00 +5.920979e+02 +8.067325e+01     Pix 39 67
+4.243340e-03 +1.123330e+00 +6.120725e+02 +6.172100e+01     Pix 39 68
+4.368278e-03 +1.140426e+00 +5.998936e+02 +7.326027e+01     Pix 39 69
+4.250910e-03 +1.125793e+00 +6.114416e+02 +5.923283e+01     Pix 39 70
+4.380732e-03 +1.114748e+00 +6.062916e+02 +6.507984e+01     Pix 39 71
+4.228268e-03 +1.157800e+00 +6.136003e+02 +6.333194e+01     Pix 39 72
+4.388191e-03 +1.108693e+00 +6.046306e+02 +6.820600e+01     Pix 39 73
+4.410981e-03 +1.121902e+00 +5.948683e+02 +7.786586e+01     Pix 39 74
+4.107090e-03 +1.128564e+00 +6.257609e+02 +4.748163e+01     Pix 39 75
+4.274477e-03 +1.132528e+00 +6.084465e+02 +6.649018e+01     Pix 39 76
+4.100747e-03 +1.130994e+00 +6.143725e+02 +5.786195e+01     Pix 39 77
+4.211630e-03 +1.156480e+00 +6.129628e+02 +6.449857e+01     Pix 39 78
+3.605885e-03 +1.090962e+00 +6.253468e+02 +4.745378e+01     Pix 39 79
+4.135930e-03 +1.078116e+00 +6.064756e+02 +1.019248e+02     Pix 40  0
+4.697151e-03 +1.157585e+00 +5.793166e+02 +1.100432e+02     Pix 40  1
+4.764364e-03 +1.121452e+00 +5.836420e+02 +1.037330e+02     Pix 40  2
+4.656797e-03 +1.157978e+00 +5.777141e+02 +1.137428e+02     Pix 40  3
+4.729657e-03 +1.117779e+00 +5.793346e+02 +1.089532e+02     Pix 40  4
+4.743431e-03 +1.159995e+00 +5.848335e+02 +9.715104e+01     Pix 40  5
+4.558109e-03 +1.175152e+00 +5.943464e+02 +9.681325e+01     Pix 40  6
+4.674013e-03 +1.108310e+00 +5.880654e+02 +1.023688e+02     Pix 40  7
+4.714943e-03 +1.109798e+00 +5.799542e+02 +1.073769e+02     Pix 40  8
+4.774308e-03 +1.141594e+00 +5.790329e+02 +1.025989e+02     Pix 40  9
+4.732374e-03 +1.168903e+00 +5.822692e+02 +9.836302e+01     Pix 40 10
+4.772383e-03 +1.173219e+00 +5.793841e+02 +9.827588e+01     Pix 40 11
+4.592360e-03 +1.119923e+00 +5.873967e+02 +9.756236e+01     Pix 40 12
+4.781764e-03 +1.154038e+00 +5.756102e+02 +1.067104e+02     Pix 40 13
+4.625777e-03 +1.138994e+00 +5.890676e+02 +9.144195e+01     Pix 40 14
+4.616584e-03 +1.150633e+00 +5.866077e+02 +9.668187e+01     Pix 40 15
+4.702904e-03 +1.128852e+00 +5.872485e+02 +9.303914e+01     Pix 40 16
+4.671989e-03 +1.126665e+00 +5.869716e+02 +9.023641e+01     Pix 40 17
+4.640826e-03 +1.151022e+00 +5.912327e+02 +9.431338e+01     Pix 40 18
+4.678384e-03 +1.148222e+00 +5.859120e+02 +9.546818e+01     Pix 40 19
+4.583974e-03 +1.120559e+00 +5.899449e+02 +8.748579e+01     Pix 40 20
+4.662037e-03 +1.152227e+00 +5.885876e+02 +9.533794e+01     Pix 40 21
+4.585556e-03 +1.106488e+00 +5.954768e+02 +8.602740e+01     Pix 40 22
+4.597480e-03 +1.078511e+00 +5.914210e+02 +8.581039e+01     Pix 40 23
+4.675825e-03 +1.128142e+00 +5.856112e+02 +1.008482e+02     Pix 40 24
+4.762083e-03 +1.120650e+00 +5.796289e+02 +1.048641e+02     Pix 40 25
+4.541240e-03 +1.139369e+00 +6.022031e+02 +7.760656e+01     Pix 40 26
+4.646250e-03 +1.127744e+00 +5.829227e+02 +9.909830e+01     Pix 40 27
+4.622000e-03 +1.112372e+00 +5.885142e+02 +9.236234e+01     Pix 40 28
+4.486396e-03 +1.111226e+00 +6.006875e+02 +7.402685e+01     Pix 40 29
+4.661363e-03 +1.127800e+00 +5.902109e+02 +9.444838e+01     Pix 40 30
+4.673618e-03 +1.127458e+00 +5.878664e+02 +9.561172e+01     Pix 40 31
+4.624313e-03 +1.093850e+00 +5.926169e+02 +8.529874e+01     Pix 40 32
+4.495046e-03 +1.096725e+00 +5.977340e+02 +8.411519e+01     Pix 40 33
+4.471639e-03 +1.064919e+00 +5.989459e+02 +8.040768e+01     Pix 40 34
+4.610764e-03 +1.133857e+00 +5.887164e+02 +8.659511e+01     Pix 40 35
+4.558203e-03 +1.047790e+00 +5.919025e+02 +9.372140e+01     Pix 40 36
+4.446546e-03 +1.067631e+00 +5.998022e+02 +8.118109e+01     Pix 40 37
+4.490468e-03 +1.063410e+00 +5.908164e+02 +8.732241e+01     Pix 40 38
+4.360576e-03 +1.089791e+00 +6.103282e+02 +7.381296e+01     Pix 40 39
+4.518629e-03 +1.098267e+00 +6.022151e+02 +7.550807e+01     Pix 40 40
+4.505481e-03 +1.112140e+00 +5.980394e+02 +8.088093e+01     Pix 40 41
+4.509825e-03 +1.088833e+00 +5.975269e+02 +8.945913e+01     Pix 40 42
+4.482266e-03 +1.057555e+00 +5.978479e+02 +8.653086e+01     Pix 40 43
+4.556880e-03 +1.061274e+00 +5.928877e+02 +8.855108e+01     Pix 40 44
+4.371761e-03 +1.096970e+00 +6.009425e+02 +7.896269e+01     Pix 40 45
+4.586913e-03 +1.074239e+00 +5.951273e+02 +8.134003e+01     Pix 40 46
+4.383832e-03 +1.092568e+00 +6.014519e+02 +6.941531e+01     Pix 40 47
+4.536165e-03 +1.079612e+00 +5.943871e+02 +8.681353e+01     Pix 40 48
+4.384463e-03 +1.122282e+00 +5.983713e+02 +7.789855e+01     Pix 40 49
+4.225820e-03 +1.080030e+00 +6.104963e+02 +6.728662e+01     Pix 40 50
+4.394463e-03 +1.098403e+00 +6.018544e+02 +7.519771e+01     Pix 40 51
+4.481081e-03 +1.098412e+00 +5.949505e+02 +8.174888e+01     Pix 40 52
+4.265578e-03 +1.120354e+00 +5.958575e+02 +7.612271e+01     Pix 40 53
+4.341923e-03 +1.080754e+00 +6.091812e+02 +7.072600e+01     Pix 40 54
+4.302481e-03 +1.082390e+00 +6.045027e+02 +7.481449e+01     Pix 40 55
+4.404668e-03 +1.074963e+00 +6.029960e+02 +6.993757e+01     Pix 40 56
+4.363785e-03 +1.109828e+00 +6.014760e+02 +7.649073e+01     Pix 40 57
+4.217413e-03 +1.053383e+00 +6.071105e+02 +7.001807e+01     Pix 40 58
+4.229003e-03 +1.099092e+00 +6.025294e+02 +7.022606e+01     Pix 40 59
+4.272174e-03 +1.072686e+00 +6.082412e+02 +7.669568e+01     Pix 40 60
+4.348375e-03 +1.089005e+00 +6.060778e+02 +7.212589e+01     Pix 40 61
+4.421194e-03 +1.126043e+00 +5.969321e+02 +7.881692e+01     Pix 40 62
+4.217704e-03 +1.102390e+00 +6.040197e+02 +7.523679e+01     Pix 40 63
+4.288690e-03 +1.087013e+00 +6.054364e+02 +7.284200e+01     Pix 40 64
+4.203423e-03 +1.096447e+00 +6.013246e+02 +7.402835e+01     Pix 40 65
+4.384344e-03 +1.106260e+00 +6.015329e+02 +8.140585e+01     Pix 40 66
+4.339416e-03 +1.077238e+00 +6.016378e+02 +7.939884e+01     Pix 40 67
+4.309183e-03 +1.047084e+00 +5.993732e+02 +7.991729e+01     Pix 40 68
+4.233034e-03 +1.065472e+00 +6.079471e+02 +7.036222e+01     Pix 40 69
+4.329738e-03 +1.082798e+00 +5.994562e+02 +7.828506e+01     Pix 40 70
+4.403991e-03 +1.085834e+00 +5.930023e+02 +8.027468e+01     Pix 40 71
+4.287015e-03 +1.052443e+00 +6.077990e+02 +7.430958e+01     Pix 40 72
+4.155509e-03 +1.071537e+00 +6.087124e+02 +6.991981e+01     Pix 40 73
+4.269065e-03 +1.084003e+00 +6.003831e+02 +7.727194e+01     Pix 40 74
+4.271212e-03 +1.103514e+00 +5.979302e+02 +8.405555e+01     Pix 40 75
+4.064487e-03 +1.100369e+00 +6.157079e+02 +6.367521e+01     Pix 40 76
+4.264023e-03 +1.078693e+00 +6.074967e+02 +6.911168e+01     Pix 40 77
+4.188821e-03 +1.098139e+00 +6.040043e+02 +7.965576e+01     Pix 40 78
+3.600307e-03 +1.079242e+00 +6.146445e+02 +6.467396e+01     Pix 40 79
+4.298188e-03 +1.123251e+00 +6.051260e+02 +9.487692e+01     Pix 41  0
+4.550697e-03 +1.170223e+00 +5.904700e+02 +9.565707e+01     Pix 41  1
+4.826331e-03 +1.127562e+00 +5.807570e+02 +1.067056e+02     Pix 41  2
+4.721887e-03 +1.174608e+00 +5.817914e+02 +1.077821e+02     Pix 41  3
+4.560410e-03 +1.194661e+00 +5.929019e+02 +9.313308e+01     Pix 41  4
+4.742883e-03 +1.169174e+00 +5.726022e+02 +1.145620e+02     Pix 41  5
+4.793973e-03 +1.129382e+00 +5.811346e+02 +1.124637e+02     Pix 41  6
+4.731093e-03 +1.178573e+00 +5.779707e+02 +1.091205e+02     Pix 41  7
+4.857373e-03 +1.135090e+00 +5.703573e+02 +1.215065e+02     Pix 41  8
+4.736759e-03 +1.159648e+00 +5.812873e+02 +1.009462e+02     Pix 41  9
+4.710643e-03 +1.161673e+00 +5.846221e+02 +9.532169e+01     Pix 41 10
+4.637262e-03 +1.179727e+00 +5.863299e+02 +9.021415e+01     Pix 41 11
+4.863710e-03 +1.154585e+00 +5.793228e+02 +1.064421e+02     Pix 41 12
+4.674334e-03 +1.178147e+00 +5.860512e+02 +9.499297e+01     Pix 41 13
+4.642779e-03 +1.152176e+00 +5.818038e+02 +1.008398e+02     Pix 41 14
+4.712110e-03 +1.135345e+00 +5.902768e+02 +9.143326e+01     Pix 41 15
+4.671479e-03 +1.141757e+00 +5.885793e+02 +9.078233e+01     Pix 41 16
+4.774069e-03 +1.142539e+00 +5.802040e+02 +9.833078e+01     Pix 41 17
+4.777782e-03 +1.160015e+00 +5.839320e+02 +9.732409e+01     Pix 41 18
+4.620005e-03 +1.093249e+00 +5.888950e+02 +9.446039e+01     Pix 41 19
+4.740416e-03 +1.140201e+00 +5.813330e+02 +9.946742e+01     Pix 41 20
+4.627635e-03 +1.160966e+00 +5.915696e+02 +9.031353e+01     Pix 41 21
+4.780420e-03 +1.156612e+00 +5.760196e+02 +1.051219e+02     Pix 41 22
+4.659131e-03 +1.115997e+00 +5.848778e+02 +9.699073e+01     Pix 41 23
+4.772418e-03 +1.126607e+00 +5.845327e+02 +9.937251e+01     Pix 41 24
+4.620557e-03 +1.104212e+00 +5.956274e+02 +8.873420e+01     Pix 41 25
+4.708429e-03 +1.134778e+00 +5.850229e+02 +9.733381e+01     Pix 41 26
+4.642874e-03 +1.166024e+00 +5.886613e+02 +9.344366e+01     Pix 41 27
+4.658421e-03 +1.132436e+00 +5.892735e+02 +9.389926e+01     Pix 41 28
+4.651858e-03 +1.148192e+00 +5.873248e+02 +9.440738e+01     Pix 41 29
+4.729519e-03 +1.112218e+00 +5.870987e+02 +9.869677e+01     Pix 41 30
+4.682040e-03 +1.154200e+00 +5.876042e+02 +9.544873e+01     Pix 41 31
+4.595621e-03 +1.158384e+00 +5.906872e+02 +9.127257e+01     Pix 41 32
+4.572446e-03 +1.145272e+00 +5.837283e+02 +9.802677e+01     Pix 41 33
+4.548135e-03 +1.171048e+00 +5.915643e+02 +8.715882e+01     Pix 41 34
+4.528055e-03 +1.156396e+00 +5.955762e+02 +7.983061e+01     Pix 41 35
+4.674231e-03 +1.129189e+00 +5.848792e+02 +9.911637e+01     Pix 41 36
+4.563698e-03 +1.117130e+00 +5.919538e+02 +8.777372e+01     Pix 41 37
+4.700667e-03 +1.140810e+00 +5.849962e+02 +9.391988e+01     Pix 41 38
+4.626595e-03 +1.161904e+00 +5.911530e+02 +8.786300e+01     Pix 41 39
+4.569974e-03 +1.169508e+00 +5.913132e+02 +8.791662e+01     Pix 41 40
+4.565752e-03 +1.144413e+00 +5.983805e+02 +8.143152e+01     Pix 41 41
+4.638736e-03 +1.143734e+00 +5.879730e+02 +9.968008e+01     Pix 41 42
+4.562120e-03 +1.142400e+00 +5.885774e+02 +9.540851e+01     Pix 41 43
+4.550969e-03 +1.154605e+00 +5.899218e+02 +9.294105e+01     Pix 41 44
+4.477159e-03 +1.112861e+00 +5.923697e+02 +8.717590e+01     Pix 41 45
+4.547244e-03 +1.106903e+00 +5.914689e+02 +8.703104e+01     Pix 41 46
+4.448439e-03 +1.137011e+00 +6.004512e+02 +7.692385e+01     Pix 41 47
+4.605885e-03 +1.140564e+00 +5.908788e+02 +9.212319e+01     Pix 41 48
+4.450357e-03 +1.155944e+00 +5.964266e+02 +8.092326e+01     Pix 41 49
+4.593627e-03 +1.151212e+00 +5.950110e+02 +8.043709e+01     Pix 41 50
+4.485301e-03 +1.156402e+00 +5.887378e+02 +8.972460e+01     Pix 41 51
+4.512845e-03 +1.148466e+00 +5.954094e+02 +8.001666e+01     Pix 41 52
+4.397749e-03 +1.127409e+00 +5.996795e+02 +7.615295e+01     Pix 41 53
+4.589154e-03 +1.113664e+00 +5.940093e+02 +8.452746e+01     Pix 41 54
+4.523051e-03 +1.140588e+00 +5.958289e+02 +8.192492e+01     Pix 41 55
+4.293086e-03 +1.114242e+00 +6.072896e+02 +6.971424e+01     Pix 41 56
+4.514645e-03 +1.170993e+00 +5.922657e+02 +8.598504e+01     Pix 41 57
+4.301750e-03 +1.162191e+00 +6.019551e+02 +7.064385e+01     Pix 41 58
+4.626364e-03 +1.106138e+00 +5.810109e+02 +9.484318e+01     Pix 41 59
+4.482441e-03 +1.142284e+00 +5.975027e+02 +8.005323e+01     Pix 41 60
+4.497491e-03 +1.164098e+00 +5.925677e+02 +8.460605e+01     Pix 41 61
+4.325335e-03 +1.138821e+00 +6.013324e+02 +7.872682e+01     Pix 41 62
+4.344923e-03 +1.157959e+00 +6.033914e+02 +7.491247e+01     Pix 41 63
+4.428555e-03 +1.121661e+00 +5.992578e+02 +7.664666e+01     Pix 41 64
+4.289318e-03 +1.100523e+00 +6.075714e+02 +6.810554e+01     Pix 41 65
+4.419208e-03 +1.138789e+00 +6.009315e+02 +8.063525e+01     Pix 41 66
+4.429491e-03 +1.105393e+00 +6.005546e+02 +7.951840e+01     Pix 41 67
+4.385571e-03 +1.165101e+00 +5.992812e+02 +7.874662e+01     Pix 41 68
+4.300498e-03 +1.144358e+00 +6.053805e+02 +7.311894e+01     Pix 41 69
+4.446959e-03 +1.094120e+00 +5.948703e+02 +8.326339e+01     Pix 41 70
+4.306463e-03 +1.159162e+00 +6.031992e+02 +7.269337e+01     Pix 41 71
+4.385456e-03 +1.099380e+00 +6.007111e+02 +8.035661e+01     Pix 41 72
+4.305976e-03 +1.129001e+00 +6.006421e+02 +7.774883e+01     Pix 41 73
+4.293610e-03 +1.138831e+00 +6.008824e+02 +7.996511e+01     Pix 41 74
+4.340537e-03 +1.132167e+00 +6.019786e+02 +7.941318e+01     Pix 41 75
+4.268996e-03 +1.123123e+00 +6.028333e+02 +7.597527e+01     Pix 41 76
+4.074524e-03 +1.142841e+00 +6.126740e+02 +6.355586e+01     Pix 41 77
+4.321246e-03 +1.115002e+00 +6.043504e+02 +8.040588e+01     Pix 41 78
+3.675254e-03 +1.137331e+00 +6.140233e+02 +6.543677e+01     Pix 41 79
+4.620865e-03 +1.181231e+00 +5.716975e+02 +8.603114e+01     Pix 42  0
